0.57894399,0.685563104,1
0.487809516,0.65503659,1
0.517701953,0.432632765,1
0.611274774,0.560570152,1
0.649172018,0.511042645,1
-1.254369746,-1.275449711,0
0.461334511,0.670380042,1
0.399464085,0.484564526,1
-0.992899595,-1.371041591,0
-1.243912278,-0.850323769,0
0.386192984,0.402623807,1
-1.202840461,-1.302846119,0
-1.328624473,-1.425458285,0
-1.193856607,-1.404753183,0
-1.119188936,-1.250791107,0
-1.323561019,-1.018555183,0
-1.195799237,-1.291059367,0
0.555879331,0.193341415,1
-1.132067348,-1.229105953,0
0.598176726,0.33690962,1
-1.274298226,-1.145460472,0
0.506997439,0.453820356,1
-1.222941485,-1.055875895,0
0.548992601,0.395554913,1
0.367283406,0.182324722,1
0.750020559,0.427435977,1
-1.312842465,-0.956601609,0
0.665251943,0.557792703,1
-1.213870653,-1.015997034,0
-1.278621978,-1.24022421,0
-0.94571235,-1.19016831,0
0.458944855,0.43741063,1
-1.226734288,-1.459524185,0
-1.157531327,-1.557343898,0
-1.173678789,-1.23255645,0
-1.441718049,-1.332056343,0
-1.21311624,-1.376299305,0
0.505737909,0.515805161,1
-1.301735903,-1.137991775,0
-1.159804203,-1.146951369,0
-1.258623253,-1.033793116,0
0.404106821,0.395575556,1
-1.16543894,-1.3300508,0
-1.167417646,-1.183870758,0
0.59143115,0.62948713,1
0.437852749,0.401415451,1
0.533040966,0.498655522,1
-1.173824584,-1.06657664,0
-1.030711813,-1.196591663,0
-1.260516914,-1.074103221,0
0.404110973,0.341437471,1
0.460057944,0.419225342,1
0.638815975,0.585443755,1
0.47742775,0.643942578,1
0.496041959,0.407378861,1
-1.292683582,-1.16870973,0
0.470478268,0.495528546,1
0.684189093,0.154549491,1
-1.315905601,-1.128806518,0
-1.260055446,-1.236108141,0
0.569169911,0.470716507,1
0.471267957,0.149652435,1
0.553509898,0.586949503,1
-1.217725743,-1.37606364,0
0.459277466,0.408531786,1
0.426401866,0.870451301,1
-1.240096156,-1.027055584,0
-1.212971391,-1.073465913,0
0.429919794,0.62654053,1
0.52730513,0.80554422,1
0.439837082,0.454958547,1
0.395676465,0.444814532,1
0.341561291,0.344065542,1
-1.295533613,-1.256053683,0
0.490058769,0.340628588,1
0.650442996,0.480615243,1
0.467962865,0.534318543,1
-1.115694135,-1.191213222,0
0.356163235,0.303923387,1
-1.207252303,-1.10134035,0
-1.163749034,-0.954936227,0
0.515682838,0.254694368,1
-1.121686617,-1.386541854,0
0.455142784,0.31940838,1
0.518267052,0.399478273,1
0.62050571,0.28771645,1
0.339652061,0.627627917,1
-1.270215313,-1.433004236,0
-1.362376292,-1.100288603,0
0.495180257,0.453051274,1
0.517238707,0.235587525,1
0.366018331,0.469276555,1
0.720714958,0.596747752,1
0.555743357,0.635123863,1
0.316426238,0.463974191,1
-1.138651644,-1.208051835,0
-1.039568974,-1.266081658,0
-1.403837359,-1.119348807,0
0.67244936,0.392837316,1
0.458856608,0.564291759,1
0.593795845,0.404319358,1
0.54569884,0.452115189,1
0.446117586,0.408614501,1
-1.295519381,-1.282131949,0
-1.246651037,-1.379104707,0
-1.241880697,-1.280773748,0
-1.233835245,-0.949986575,0
-1.306686072,-1.123049115,0
0.386901279,0.435790964,1
0.567701171,0.500459036,1
0.592355367,0.441131738,1
-1.364614808,-1.740664616,0
0.590124848,0.347353933,1
0.380704173,0.348562598,1
-1.364398961,-1.243686698,0
0.468730869,0.376661821,1
0.391273817,0.629021118,1
-1.250759709,-1.121153149,0
-1.08139669,-1.227421083,0
0.586777385,0.421377223,1
0.452933844,0.456466194,1
-1.162652631,-1.176157686,0
0.351848156,0.392404893,1
-1.383233335,-1.071644863,0
0.492312462,0.286567549,1
-1.135927328,-0.961942717,0
-1.133027561,-1.206467442,0
0.587354312,0.516240637,1
-1.119009891,-1.198656233,0
0.532855589,0.460806057,1
0.435037311,0.486675065,1
0.581774507,0.378623892,1
-1.265311312,-1.19861799,0
0.629794615,0.419632167,1
0.434582308,0.441301719,1
-1.279261369,-1.352516055,0
0.550042235,0.555964287,1
0.58018931,0.379288604,1
-1.115804842,-1.182293158,0
-1.125267137,-1.311117037,0
-1.101045135,-1.158733714,0
-1.16566225,-0.610391355,0
-1.330641398,-0.854478257,0
0.601062253,0.331659306,1
-1.194429264,-1.248415763,0
0.553107799,0.37925873,1
-1.325711685,-1.23381942,0
-1.35091155,-1.19945359,0
0.46031594,0.411627328,1
-1.166014514,-1.308400034,0
0.425773576,0.457899041,1
0.376947522,0.521606762,1
0.483598365,0.351528696,1
0.543490163,0.594879118,1
0.521736674,0.530244658,1
-1.108399143,-1.037758784,0
0.521363498,0.571863746,1
-1.084401864,-1.168864219,0
0.639781764,0.28544139,1
-1.132878295,-1.462306226,0
-1.121203738,-1.299694413,0
0.501417604,0.532532978,1
-1.115144884,-1.318685144,0
-1.247265882,-1.177115044,0
-1.340016628,-1.521090468,0
-1.108969388,-1.16988006,0
-1.264391609,-1.461656508,0
-1.238415236,-1.333182661,0
0.334160756,0.401811286,1
0.36122221,0.185742072,1
-1.151223559,-1.042552472,0
0.42136966,0.38029693,1
0.595937808,0.505614176,1
0.639888643,0.355565639,1
-1.193706416,-1.191608175,0
0.469544951,0.443384252,1
-1.328212835,-1.137035949,0
-1.19511908,-0.905632817,0
0.517175337,0.300338691,1
-1.248931676,-1.299959656,0
-1.164096306,-1.051062062,0
-1.04854894,-1.028193194,0
0.443276271,0.68379835,1
-1.186213382,-1.459940987,0
0.599930653,0.448453809,1
-1.25300976,-1.323998746,0
0.430042952,0.2470892,1
0.490915485,0.757727937,1
0.590644126,0.53838941,1
-1.137913895,-0.983632182,0
-1.201432151,-1.1265339,0
0.521653758,0.421242794,1
0.578883681,0.392715346,1
0.423030853,0.350059564,1
-1.343189917,-1.132760502,0
0.556279388,0.274005219,1
0.671720574,0.473882747,1
0.437305524,0.558387047,1
0.65996806,0.499636132,1
-1.263266225,-1.18341855,0
0.650822641,0.21120425,1
0.462803089,0.471690638,1
-1.172163374,-1.185732234,0
0.51400748,0.379357847,1
0.536730309,0.488182178,1
0.547984161,0.550950957,1
0.531401217,0.547758217,1
-1.030842555,-1.185108127,0
0.316180465,0.526398961,1
-1.041733488,-1.362285552,0
-1.190142677,-1.200820045,0
0.603598996,0.414103556,1
-1.085997586,-1.147692353,0
0.491775848,0.271509976,1
-1.213855701,-1.104152588,0
-1.244122934,-1.221743554,0
-1.150279234,-1.598455415,0
-1.28286703,-1.194075808,0
0.561513685,0.287675471,1
-1.178182447,-1.069993213,0
-1.426013085,-1.317823531,0
-1.335295863,-1.39950181,0
0.482952926,0.285115694,1
0.537537892,0.563810729,1
0.587444092,0.504769811,1
0.609855288,0.458742225,1
0.395535032,0.728651673,1
0.485136459,0.537414239,1
0.351430439,0.650584563,1
0.510692492,0.364106004,1
0.537278292,0.403944447,1
0.646877994,0.418888155,1
-1.14485954,-1.491223375,0
0.430535504,0.615469844,1
-0.951006464,-1.260359862,0
-1.112409547,-1.022776462,0
-1.08083608,-1.254229345,0
-1.095392166,-1.229607314,0
-1.354762107,-1.059025339,0
-1.170728716,-1.171454085,0
0.497203028,0.563883643,1
-1.218065155,-1.047084153,0
0.509394065,0.570161251,1
0.345384882,0.53045845,1
-1.222696788,-0.80462345,0
-1.095546696,-1.335260641,0
0.47353515,0.447092991,1
-1.352228348,-1.112587959,0
-1.241872988,-1.29721379,0
0.531213404,0.680740851,1
-1.148163493,-1.216081326,0
-1.370540574,-1.267709726,0
-1.147091374,-1.307047196,0
0.573129345,0.398279059,1
0.468004172,0.286163054,1
0.379904797,0.358707686,1
-1.407445346,-1.166633161,0
0.451074068,0.424145923,1
0.602694151,0.396135153,1
-1.379446542,-1.179286178,0
0.376674352,0.320680519,1
-1.091822576,-1.17338088,0
-1.272680289,-1.398885682,0
-0.962022043,-1.418268226,0
0.619787273,0.582656067,1
0.532589791,0.452345463,1
-1.215096675,-1.170838245,0
-1.081359299,-1.118825605,0
-1.166227344,-1.278815181,0
-1.114734845,-1.208950327,0
-1.15556242,-1.129472089,0
0.424057819,0.248489459,1
-1.136924822,-1.116834285,0
-1.018741947,-1.214839286,0
-1.25253775,-1.376523883,0
-1.221827713,-1.09173482,0
-1.151837011,-1.298867252,0
-1.340513767,-0.796014358,0
-1.261178452,-1.591882482,0
0.582019968,0.537308928,1
0.584828601,0.294239125,1
-1.117436912,-1.165221023,0
0.703572896,0.61124682,1
0.430476229,0.437021705,1
0.56910479,0.381033092,1
0.314979841,0.344914653,1
-1.321651264,-1.20904504,0
-1.0753941,-1.054684961,0
-1.25604493,-1.380588424,0
0.475409392,0.281404762,1
0.378855941,0.30038031,1
-1.252895032,-1.296603858,0
0.606243371,0.281690591,1
0.470750397,0.504833718,1
0.453317734,0.653540407,1
-1.145948912,-1.352392577,0
0.331023883,0.387065708,1
0.61110146,0.507432472,1
-1.300209816,-1.380475848,0
0.425254722,0.307497642,1
-1.231833399,-0.782200204,0
0.533887566,0.436214387,1
-1.190381184,-1.213644537,0
0.621060437,0.369454168,1
0.413679796,0.427928844,1
0.371889854,0.580870785,1
-1.200622355,-1.160402102,0
0.56794716,0.478195033,1
0.484090546,0.475204124,1
-1.196999467,-0.903185592,0
0.410985591,0.375348395,1
-1.172877178,-1.074343826,0
0.448955276,0.358312368,1
0.489917402,0.563757969,1
-1.296684897,-1.257400568,0
0.455200418,0.579767388,1
0.472130491,0.523595217,1
-1.171044805,-1.311200136,0
-1.224381258,-1.061227972,0
0.376272449,0.274475347,1
0.549576457,0.495783258,1
-1.087978523,-1.204876547,0
0.462180372,0.684284078,1
-1.093182462,-1.265858,0
-1.175080364,-0.991865584,0
-1.142006707,-1.073428931,0
0.48926628,0.340626288,1
0.352821258,0.61178856,1
-1.361902,-0.898607179,0
0.273965196,0.640213246,1
0.641598539,0.250056192,1
-1.286329873,-1.20334632,0
-1.271337279,-1.347366047,0
0.511914841,0.694452359,1
-1.191834701,-0.999863913,0
0.607132961,0.387677221,1
0.43258664,0.472221516,1
-1.065168268,-0.992586393,0
-1.063559141,-1.212455046,0
0.441541032,0.589117192,1
-1.274981372,-1.290140154,0
-1.251794357,-1.368454413,0
-1.278801944,-0.923298079,0
-1.30136652,-1.068671017,0
-1.340703525,-1.318177064,0
0.349732992,0.599202024,1
0.601644736,0.6293,1
0.532431778,0.26222182,1
0.52361797,0.315373845,1
0.466842166,0.410329246,1
0.38302938,0.463542482,1
-1.291136196,-0.994531115,0
-1.435397575,-1.059003247,0
-1.356643921,-1.191863442,0
0.47209882,0.426978288,1
0.42742235,0.471402929,1
0.548464781,0.420725305,1
-0.956502928,-1.308307872,0
-1.220626423,-1.098026547,0
-1.146058178,-1.24895058,0
0.578741953,0.363348643,1
-1.26996757,-1.274967399,0
-1.243905623,-1.123746418,0
0.465819928,0.491807469,1
-1.118930097,-1.22221282,0
0.547031756,0.543217328,1
0.514789067,0.265455114,1
-1.196470176,-1.109845422,0
-1.260023905,-1.155266766,0
-1.307569717,-1.173635846,0
-1.286323397,-1.010838286,0
-1.130930306,-1.180188833,0
0.582227883,0.555098363,1
-1.136458116,-1.204843732,0
0.587779829,0.635965571,1
0.529159569,0.155257883,1
0.393216233,0.468076353,1
-1.159802364,-1.172858322,0
-1.154145467,-1.13528578,0
0.546049144,0.333219201,1
0.60431267,0.524417747,1
0.367408386,0.399022823,1
-1.3088482,-1.147058501,0
-1.18129315,-1.323066491,0
0.481860667,0.765099535,1
0.658876774,0.475976448,1
-1.23649841,-1.288601222,0
0.449216948,0.755512749,1
0.523998321,0.440469194,1
-1.168459284,-1.230436327,0
0.470655339,0.463383166,1
-1.035977474,-1.484595508,0
-1.29930956,-1.239790995,0
-1.256130533,-1.411143485,0
-1.118243447,-0.969564866,0
0.612410879,0.184322406,1
0.510937416,0.483747329,1
-1.301322133,-1.070920862,0
-1.258231031,-1.14159873,0
-1.13875112,-1.192595004,0
0.520891063,0.362944373,1
0.498286195,0.473891068,1
0.566597576,0.388642046,1
0.474988636,0.202859517,1
-1.108496453,-1.15931237,0
0.544394247,0.772975646,1
0.464659635,0.642176082,1
-1.186654398,-1.113638729,0
-1.132162055,-1.125391826,0
0.561673299,0.27215691,1
-1.066260059,-1.130677251,0
-1.172482881,-1.439801142,0
0.523134835,0.433382457,1
-1.131842249,-1.324989044,0
0.508465177,0.326051946,1
0.520141622,0.491231069,1
0.431346738,-0.061408505,1
0.762036277,0.41681728,1
0.524848741,0.403611973,1
-1.080590798,-1.111700386,0
0.366032336,0.521061455,1
-1.277982469,-1.315540576,0
-1.311393617,-1.151057975,0
0.336047691,0.478847943,1
0.472909528,0.455064077,1
-1.248897368,-1.250576687,0
0.518593115,0.623600899,1
0.398598498,0.250489729,1
0.34952389,0.176747615,1
0.388629999,0.534953499,1
-1.08866156,-1.030543889,0
-1.286367448,-1.433594393,0
-1.153505075,-1.185930458,0
0.510267013,0.745817111,1
-1.037648425,-1.228999036,0
-1.159657356,-1.194791987,0
0.468250011,0.374873762,1
0.508402356,0.661092902,1
0.333171681,0.358412586,1
0.501535641,0.499517177,1
-1.093471086,-1.362481835,0
0.632094217,0.366918453,1
0.638236095,0.858981955,1
0.410689671,0.535331115,1
0.465160353,0.133377646,1
-1.224386105,-1.225331232,0
0.517663268,0.437565697,1
-1.206032091,-1.127878038,0
-1.230809907,-1.082485375,0
-1.280544954,-1.403418975,0
0.62419924,0.261050434,1
-1.315935606,-1.093275904,0
0.611949194,0.50597289,1
0.620125087,0.576757886,1
-1.135315927,-1.062072265,0
0.596125708,0.452149912,1
0.644094788,0.813376109,1
0.344917899,0.420344242,1
-1.368238308,-1.176223338,0
-1.18721887,-1.182750826,0
-1.169894142,-1.181465503,0
-1.150467493,-1.27097087,0
0.303158448,0.443285122,1
-1.318382186,-1.15895152,0
0.498954696,0.611079478,1
-1.313226543,-0.802247814,0
-1.210088896,-1.383988807,0
0.63648735,0.50064418,1
-1.240077584,-1.324825277,0
-1.332174395,-1.347028448,0
0.56862647,0.409632196,1
-1.014141983,-1.234024344,0
-1.082734582,-1.309796989,0
0.651010382,0.418235382,1
-1.125577873,-1.36147191,0
0.484415461,0.556529291,1
0.489221924,0.561890672,1
-1.240462751,-1.105787063,0
-1.298523031,-1.324994105,0
0.46270431,0.672596562,1
-1.204565094,-1.200319845,0
-1.186380744,-1.237608761,0
-1.22368968,-1.220358777,0
-1.293629923,-1.169545232,0
0.506531244,0.585402573,1
-1.155562576,-1.085455617,0
0.583883498,0.398094215,1
0.604165118,0.306123081,1
-1.166601605,-1.424971587,0
0.669831015,0.414578299,1
-1.06879718,-0.95020314,0
0.472545511,0.647741267,1
0.465245697,0.504541715,1
-1.367092448,-1.195068934,0
0.630993788,0.429840691,1
0.602495072,0.518171384,1
-1.15261763,-1.225810962,0
0.560939442,0.43405241,1
0.594064374,0.254555932,1
-1.195429202,-1.270705345,0
0.503169588,0.451394212,1
-1.270378906,-1.095388824,0
-1.274180606,-1.1007565,0
0.679679501,0.367104681,1
0.255832697,0.644943184,1
0.455385517,0.436017173,1
0.281714474,0.546376892,1
0.482727273,0.175946216,1
0.437032613,0.648654871,1
0.497511423,0.271234604,1
0.525183337,0.279480168,1
0.395464766,0.4781409,1
-1.038641987,-1.1145401,0
-1.145601196,-1.278967478,0
-1.246964621,-1.164020823,0
0.59001389,0.298275308,1
0.500118463,0.41018543,1
-1.265165851,-1.260020255,0
-1.469977999,-1.400156537,0
-1.231459862,-1.104151146,0
-1.312804991,-1.278748032,0
-1.251056652,-1.312353184,0
-1.075912595,-0.983132629,0
-1.263216936,-1.112164287,0
-1.329080511,-1.153281052,0
-1.034251826,-1.007647338,0
0.489581193,0.514249741,1
0.401369984,0.636515299,1
0.376222207,0.402516265,1
-1.258811024,-1.279015809,0
-1.15477477,-1.117438207,0
-1.089447073,-1.078597735,0
-1.148811715,-1.582422032,0
-1.210509006,-1.365157573,0
0.554312531,0.323611122,1
-1.127611869,-1.124547316,0
-1.206285163,-1.055867272,0
-1.253119848,-1.250190708,0
-0.972980534,-1.251241973,0
-1.129833853,-1.296769274,0
-1.174069033,-1.301976968,0
0.576381994,0.594071193,1
-1.214441586,-1.337430211,0
0.627145466,0.782965711,1
0.569757038,0.476769,1
0.438848959,0.380497141,1
0.424041019,0.142257611,1
-1.107343601,-1.313749249,0
-1.06263293,-1.018989311,0
0.464231903,0.474593459,1
-1.240793901,-1.101830809,0
0.654846794,0.562071025,1
-1.20655576,-1.390928737,0
-1.231259944,-1.192244824,0
-1.021294804,-1.008807037,0
0.717712113,0.339834077,1
0.438236039,0.410234741,1
0.521930536,0.725432196,1
-1.319314803,-1.235800102,0
-1.30044914,-1.184414405,0
0.363327858,0.387127017,1
-1.325329411,-1.141700706,0
-1.189379213,-1.254202537,0
-1.183385842,-1.009888707,0
0.336961777,0.843674691,1
-1.093598229,-1.156726768,0
-1.309287801,-1.219913683,0
0.474475999,0.558735332,1
0.455695628,0.477228716,1
0.463466905,0.565309939,1
0.640478657,0.259541889,1
0.605344096,0.45393972,1
0.615811991,0.566573795,1
0.52884971,0.643778661,1
0.516307727,0.277182352,1
-1.253530734,-1.107434545,0
-1.405239724,-1.176099705,0
0.620222817,0.335091003,1
-1.148286941,-1.27924214,0
-1.26010452,-1.219472198,0
-1.329163747,-1.272427614,0
-1.28406605,-0.996446312,0
-1.173872565,-0.915346469,0
0.594019073,0.249570862,1
0.551276494,0.433989065,1
0.57194331,0.549148564,1
0.404035347,0.567871406,1
0.483782266,0.707125232,1
0.539584853,0.127033315,1
-1.20359253,-1.383272273,0
0.430810567,0.33079302,1
0.435813432,0.469973446,1
-1.077231534,-1.326281025,0
0.575599565,0.369384318,1
-1.394855806,-1.278594315,0
-1.099720332,-1.203946952,0
-1.060248312,-1.040415407,0
0.57303166,0.397559752,1
0.617904265,0.402208554,1
0.477725371,0.313007357,1
-1.14605198,-1.18258887,0
0.409024713,0.684356808,1
0.583186483,0.291270159,1
0.556263388,0.350078136,1
-1.426793977,-1.126515418,0
0.463800447,0.509340676,1
-1.189268945,-1.38311143,0
-1.237981242,-1.069931153,0
-1.195111273,-1.246885198,0
-1.245536392,-1.086716623,0
0.509323408,0.532148553,1
0.414839419,0.570143789,1
-1.147532093,-1.127381571,0
-1.229538567,-1.265241587,0
-1.179960288,-1.12923871,0
-1.44790374,-1.352733439,0
-1.215303506,-1.009819968,0
0.352253144,0.383038805,1
-1.300664932,-1.322666632,0
-1.328698904,-1.002294881,0
-1.196941467,-1.026329941,0
-1.241574071,-1.181060614,0
0.663493136,0.323391614,1
-1.392838879,-1.172435532,0
-1.33602076,-1.588817766,0
0.495766162,0.483905938,1
-1.074717699,-1.332978732,0
-1.139174594,-1.239963302,0
0.549713415,0.412448805,1
0.36873115,0.412623682,1
0.609015778,0.252459421,1
0.399858999,0.393602779,1
0.618684203,0.474367437,1
-1.078442544,-1.174316831,0
-1.185670269,-1.135509159,0
-1.09598517,-1.083101262,0
-1.210054719,-1.0777163,0
-1.103093557,-1.048217174,0
-1.219265262,-1.143338477,0
0.459155776,0.554470745,1
0.492839138,0.463589662,1
-1.382196285,-1.216244891,0
-1.277562054,-1.299277931,0
-1.135187961,-1.051028871,0
-1.091708373,-1.215170506,0
-1.080260338,-1.033895825,0
-1.355628362,-1.037439092,0
-1.082933591,-1.187109374,0
-1.114447596,-1.084313629,0
-1.131094481,-1.013176281,0
0.693221854,0.537928021,1
-1.24395615,-1.108234515,0
0.398170779,0.544364866,1
0.709321432,0.445522364,1
0.668581338,0.362025398,1
0.485532694,0.432303962,1
0.642486117,0.302422786,1
0.418627146,0.505383719,1
0.361431068,0.434871786,1
-1.274110492,-1.015182702,0
0.480064152,0.339066932,1
0.462120629,0.441378205,1
-1.162711613,-1.179300723,0
0.488384401,0.469585205,1
0.352931611,0.386797434,1
-1.269137437,-1.337990839,0
-1.283748811,-1.173466918,0
-1.287358609,-1.187707555,0
0.616180606,0.301080151,1
0.525296189,0.443676767,1
0.512725575,0.593460842,1
-1.144735093,-1.11954756,0
0.563461989,0.392866309,1
-1.085816819,-1.401500867,0
0.527723467,0.227409015,1
0.420042292,0.306219353,1
-1.185469084,-0.859891402,0
0.443372775,0.405467845,1
-1.170150109,-1.300724447,0
0.454932775,0.456442964,1
-0.995962006,-1.349572953,0
-1.16191618,-1.334346908,0
0.517142984,0.335682017,1
0.5663444,0.607828022,1
0.583527582,0.191843138,1
-1.087689101,-1.104687327,0
0.316377204,0.643407679,1
0.266423201,0.559395923,1
0.51614926,0.395999335,1
-1.012745768,-1.379908593,0
0.296608015,0.32466748,1
-1.166561998,-1.045816108,0
-1.246078999,-1.348032964,0
-1.241862057,-1.122291865,0
-1.204060757,-1.070831429,0
0.585145042,0.559029108,1
-1.11418516,-1.162037907,0
-1.202653779,-1.087837802,0
-1.203402661,-1.4023026,0
-1.219613736,-1.081339553,0
0.447928988,0.425258027,1
0.315302129,0.38966016,1
-1.270700705,-1.126054098,0
-1.209834261,-1.405023578,0
-1.216468879,-1.252375047,0
-1.124955138,-1.042986802,0
-1.280332032,-1.192055021,0
0.561528567,0.429506244,1
0.615810165,0.351594027,1
0.712572266,0.46032852,1
-1.041182079,-0.95255874,0
0.555525121,0.400095792,1
-1.182010662,-1.368258503,0
-1.158003326,-1.536614045,0
-1.328360232,-1.247320986,0
-1.1760438,-1.155329515,0
-1.401590141,-0.973530176,0
-1.231859265,-1.118118558,0
0.584675422,0.309452886,1
-1.224404687,-0.989920381,0
-1.133431267,-1.282725978,0
0.356825084,0.810120294,1
0.366881439,0.614378581,1
-1.04060051,-1.06578076,0
-1.272769673,-1.187449164,0
0.565628626,0.520866059,1
0.526366666,0.514538396,1
-1.131639566,-1.268034173,0
-1.223310323,-0.830186019,0
-1.058056079,-1.411881459,0
-1.112111966,-1.028027315,0
0.370782235,0.476025162,1
-1.065217529,-1.33819971,0
0.523550918,0.389334783,1
0.571321938,0.611085305,1
-1.206314562,-1.43690857,0
-1.124443681,-1.323024721,0
0.46957348,0.414020888,1
-1.333509721,-1.391709597,0
0.540865303,0.475342224,1
-1.265638423,-1.257260252,0
-1.204753462,-1.238255329,0
0.592296978,0.451262711,1
-1.310385471,-1.274692839,0
0.514624996,0.467340499,1
0.395203853,0.428446654,1
0.56879767,0.733421997,1
0.470633747,0.377586831,1
-1.268464995,-1.1007922,0
-1.083434278,-0.897524379,0
0.631016287,0.487584485,1
0.60652821,0.391894457,1
0.293822024,0.627598427,1
-1.047530867,-1.222226051,0
-1.218988952,-1.427355321,0
0.531447279,0.754617729,1
0.357864292,0.370223634,1
0.527908951,0.394455085,1
-1.354830278,-0.937816256,0
-1.19241036,-1.091296688,0
0.595901524,0.329355844,1
-1.202103697,-1.210378411,0
0.491369941,0.445211514,1
0.445135973,0.430637113,1
0.454014614,0.720080966,1
-1.166182271,-1.274299922,0
-1.209810679,-1.074202533,0
0.41459717,0.346113735,1
-1.12978717,-1.147347066,0
-1.198024218,-1.208484444,0
0.415933043,0.355779833,1
0.66610649,0.48232869,1
0.413455867,0.684904537,1
-1.17918594,-1.013872669,0
-1.211837476,-1.233404676,0
-1.176941043,-1.376934142,0
0.418348681,0.242545268,1
0.627412346,0.308013394,1
0.447084975,0.567073041,1
-1.249382153,-1.179144298,0
0.485504251,0.642376853,1
0.582062386,0.614252201,1
0.296980993,0.587984266,1
-1.148930301,-0.966536853,0
-1.213385621,-1.133322149,0
0.495315197,0.447551257,1
0.432806672,0.481858821,1
0.647756751,0.506688267,1
-1.04574562,-1.379846419,0
-1.134795562,-1.203643685,0
-1.225386607,-1.188935482,0
0.513185636,0.350259591,1
0.418986734,0.406132121,1
0.671227069,0.730476915,1
-1.164501901,-1.041006969,0
-1.231745037,-1.115784985,0
-1.058025613,-1.38255463,0
0.530645786,0.115138124,1
-1.195840874,-1.070170548,0
0.561529362,0.430762216,1
0.451361179,0.771568197,1
-1.312521033,-1.357144382,0
-1.309274484,-0.96209548,0
-1.340141368,-1.151146955,0
-1.239115861,-1.2430052,0
0.626027042,0.436595524,1
-1.276088593,-1.198035976,0
0.380214455,0.477975644,1
-1.072785299,-1.200269583,0
-1.181286691,-1.263584537,0
0.584617032,0.565889522,1
0.582948754,0.540215183,1
0.597168403,0.657294566,1
-1.302458896,-0.991785948,0
-1.110732989,-1.323913556,0
0.442962221,0.698809472,1
-1.312112994,-1.347293189,0
-1.139632733,-1.156415354,0
0.517506562,0.380522278,1
-1.122384326,-1.223791636,0
0.342620475,0.563825244,1
0.575774266,0.532520078,1
-1.081582324,-1.385670143,0
0.550331141,0.534724039,1
-1.301915233,-1.411627218,0
-1.179683822,-1.203521328,0
-1.200725714,-1.218158884,0
-1.339109659,-1.254073965,0
-1.259194971,-1.214472956,0
-1.308857188,-1.085094312,0
0.469926329,0.491091666,1
-1.155954823,-1.434248432,0
0.373573322,0.564175694,1
0.495924582,0.530649787,1
0.449488724,0.604124339,1
0.390374295,0.361240367,1
0.419960679,0.29492044,1
0.495160997,0.590307712,1
0.577391034,0.460809151,1
0.570684932,0.382539421,1
0.555839849,0.44229144,1
0.528848074,0.476419452,1
0.370313554,0.498545609,1
